recorded_time,agg_level,product_type,country,year,quarter,month,brand,brand_tier,parent_company,product_category,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Spira,,,,4597586.884975147,0.1140216007458158,,43602.83438756896,0.1156527050657166
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Cariuma,,,,4464641.89631526,0.1107245232141931,,43542.69805111016,0.1154931986922918
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Craft,,,,3907055.70819266,0.0968962103809403,,36651.05475975968,0.0972137175487468
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Kappa,,,,3372650.932298592,0.0836428038617985,,33398.856177913985,0.0885875452210925
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Heelys,,,,3360186.4590778253,0.0833336810056911,,55924.22913494047,0.1483341271046998
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Topo Athletic,,,,2782958.6494237143,0.0690182497809219,,23615.31203964297,0.0626375499830888
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Autry,,,,2474361.863951,0.0613649524436597,,26595.735996771346,0.0705428638858665
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Altra Running,,,,1940610.9435265749,0.0481277617458107,,14877.306987366816,0.0394607557363885
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Arc'teryx,,,,1701436.3669293304,0.0421961570228109,,12091.351802661393,0.0320712532458141
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Xero Shoes,,,,1026099.2752363868,0.0254475847468854,,8942.557332899298,0.0237193512825836
2025-01-15,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Lacoste,,,,440322.9789608098,0.0109201483652981,,4130.553239881616,0.0109559312443794
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Nike,,,,3384279999.999999,24.399999999999995,,25809828.394097507,22.144220230225457
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Skechers,,,,1280200999.9999998,9.23,,12820955.325084943,11.000075395522222
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Jordan Brand,,,,1110986999.9999998,8.009999999999998,,7100592.735601839,6.092140052285856
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Under Armour,,,,1019445000.0,7.35,,8206702.020869467,7.041155568300105
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Hoka One One,,,,922354999.9999996,6.649999999999998,,6364341.2661346495,5.46045376457551
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Adidas,,,,857165999.9999998,6.179999999999998,,5932154.538848339,5.089647809438003
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Asics,,,,751753999.9999998,5.419999999999998,,6407658.002436491,5.49761849630778
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,New Balance,,,,710143999.9999999,5.119999999999999,,6320272.748312946,5.422644022140856
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Saucony,,,,693499999.9999999,4.999999999999999,,5450272.058736126,4.676204077780631
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Puma,,,,647728999.9999999,4.669999999999999,,5582540.735387268,4.789687463280132
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Converse,,,,457709999.9999999,3.2999999999999994,,6861168.698241381,5.886719910363015
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Brooks Sports,,,,435517999.9999999,3.1399999999999992,,3547030.481406196,3.0432679731239243
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,On,,,,305139999.99999994,2.2,,2170078.713305794,1.8618760346100367
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Vans,,,,256595000.0,1.85,,4234212.827467687,3.632854117485453
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Allbirds,,,,138699999.99999997,1.0,,1404230.690457675,1.204796606499236
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Reebok,,,,62122980.21870534,0.4478945942228214,,597627.4939283167,0.5127502065923414
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Salomon,,,,57203583.61011483,0.4124267023079656,,487581.04418120463,0.4183329643873608
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Fila,,,,46940078.95783914,0.3384288317075641,,586669.8288409178,0.5033487900002067
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Mizuno,,,,45788210.39710556,0.3301240836128735,,344664.2445510126,0.2957137420784771
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Diadora,,,,41093462.7688348,0.2962758671148868,,360881.5095461623,0.3096277705679749
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Lululemon,,,,40314085.08041293,0.2906567056987233,,295776.0984254163,0.2537688729409424
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Anta Sports,,,,39711677.25042456,0.2863134625120733,,329406.29186330026,0.2826227807818754
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Timberland,,,,38636082.39768833,0.2785586330042418,,287099.84905728884,0.2463248568922302
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Merrell,,,,38465560.47860512,0.2773292031622575,,349729.92737963586,0.3000599777240872
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Keds,,,,38275179.672631726,0.2759565946116202,,657325.0458116692,0.5639692893357425
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,The North Face,,,,37586997.4543387,0.2709949347825429,,281564.77885551227,0.2415758980201934
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Wilson Sporting Goods,,,,36942997.14515916,0.2663518179175138,,294217.5795640461,0.2524317007454453
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,La Sportiva,,,,36815512.78089128,0.2654326804678534,,233849.34818975104,0.2006371909157203
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Li-Ning,,,,35586890.213799275,0.2565745509286177,,309397.2951624824,0.2654555364762103
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Champion,,,,33509749.52386357,0.241598770900242,,400464.2845493668,0.3435888521222746
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,VEJA,,,,28256482.145762123,0.2037237357300802,,205685.0069991468,0.1764728545845814
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,K-Swiss,,,,27767801.87708607,0.2002004461217452,,257511.1500790287,0.2209384553828625
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,AND1,,,,25701333.694026336,0.1853016127903845,,341148.73499621666,0.2926975183123143
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,British Knights,,,,23748410.492673144,0.1712214166739231,,288273.78359491064,0.2473320648651012
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Athletic Propulsion Labs,,,,23368263.28912816,0.1684806293376219,,157492.52553635478,0.1351248492178669
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,KangaROOs,,,,19049753.429252807,0.1373450139095371,,168869.4409746327,0.1448859726611941
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Macbeth Footwear,,,,18463194.63302877,0.1331160391710798,,168195.4302371099,0.1443076874443635
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Spira,,,,15814796.023444649,0.1140216007458157,,134799.15543718546,0.1156544762433243
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Cariuma,,,,15357491.36980858,0.110724523214193,,134612.63093293423,0.1154944426453707
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Craft,,,,13439504.37983642,0.0968962103809403,,113305.47727108593,0.0972134104756594
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Kappa,,,,11601256.895631451,0.0836428038617985,,103251.04176566604,0.0885869434289613
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Heelys,,,,11558381.555489363,0.0833336810056911,,172888.49662647452,0.1483342270282116
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Topo Athletic,,,,9572831.24461387,0.0690182497809219,,73006.11405354724,0.0626375132398952
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Autry,,,,8511318.9039356,0.0613649524436597,,82220.25833938847,0.0705430303624114
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Altra Running,,,,6675320.554143947,0.0481277617458107,,45992.18965903674,0.0394602072175311
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Arc'teryx,,,,5852606.979063874,0.0421961570228109,,37379.97713888442,0.0320711332646267
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Xero Shoes,,,,3529580.0043930146,0.0254475847468854,,27645.712786765685,0.0237193654689971
2025-01-15,product_type.country.year.brand,athletic_footwear,USA,2023,,,Lacoste,,,,1514624.5782668572,0.0109201483652981,,12769.463506743714,0.0109558966374153
2025-01-15,product_type.country.year,athletic_footwear,USA,2024,,,,,,,14249999999.999996,100.0,,120079966.41048476,100.0
2025-01-15,product_type.country.year.quarter,athletic_footwear,USA,2024,Q1,,,,,,3604385927.7593975,25.29393633515367,,30248441.0177204,25.190247734012743
2025-01-15,product_type.country.year.quarter,athletic_footwear,USA,2024,Q2,,,,,,3356409946.606785,23.55375401127569,,26435060.40008417,22.014546797687984
2025-01-15,product_type.country.year.quarter,athletic_footwear,USA,2024,Q3,,,,,,3421140234.1158466,24.008001642918224,,26914866.434297945,22.414118889983207
2025-01-15,product_type.country.year.quarter,athletic_footwear,USA,2024,Q4,,,,,,3868063891.517968,27.144308010652413,,36481598.55838223,30.38108657831608
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q1,January,,,,,1431143864.0060403,10.04311483513011,,11499143.047082916,9.576237727927008
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q1,February,,,,,1113379442.9136448,7.813189073078211,,9714456.212652994,8.089989115623853
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q1,March,,,,,1059862620.8397124,7.437632426945353,,9034841.757984484,7.524020890461883
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q2,April,,,,,1234251162.0695248,8.66141166364579,,9469252.713389833,7.885788942528409
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q2,May,,,,,1110703596.0910604,7.794411200639022,,8924427.414731663,7.432070212465041
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q2,June,,,,,1011455188.4461994,7.097931146990876,,8041380.271962677,6.696687642694532
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q3,July,,,,,1333131397.7738109,9.355308054553062,,10586365.166224504,8.816096042228871
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q3,August,,,,,919340104.3499368,6.451509504210085,,7053235.228919603,5.873781813702899
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q3,September,,,,,1168668731.9920988,8.201184084155082,,9275266.03915384,7.724241034051434
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q4,October,,,,,1156494148.6321042,8.115748411453366,,9168493.897784658,7.635323503041981
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q4,November,,,,,1148881171.230636,8.062324008636045,,10904236.47717813,9.080812397883909
2025-01-15,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q4,December,,,,,1562688571.6552277,10.966235590563004,,16408868.183419444,13.664950677390186
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Nike,,,,312704934.2853198,21.849999999999994,137.88,2267949.9150371323,19.722773303637283
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Skechers,,,,136674239.01257685,9.55,105.0,1301659.4191673985,11.31962106948136
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Jordan Brand,,,,122505914.75891706,8.559999999999999,164.52,744626.2749751827,6.475493625275654
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Hoka One One,,,,101611214.34442888,7.1,152.39,666784.0038350868,5.798553867057385
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Under Armour,,,,93453694.31959444,6.529999999999999,130.62,715462.3665563806,6.221875522610166
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Asics,,,,85868631.84036243,6.0,123.37,696025.223639154,6.05284429273815
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Adidas,,,,83006344.11235034,5.8,151.94,546310.0178514568,4.750875918445452
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,New Balance,,,,72702108.29150686,5.08,118.15,615337.3532924829,5.351158349565716
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Saucony,,,,72272765.13230504,5.05,133.8,540155.1953087073,4.697351733925363
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Puma,,,,71557193.20030202,5.0,122.0,586534.3704942788,5.100678964447441
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Converse,,,,57245754.56024162,4.0,70.15,816047.8198181271,7.096596820100788
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,On,,,,57245754.56024162,4.0,147.86,387161.8731248587,3.3668758753555403
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Brooks Sports,,,,47657090.67140115,3.33,129.11,369120.05786849314,3.209978833702142
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Vans,,,,28622877.28012081,2.0,63.72,449197.6974281357,3.9063580267582414
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Allbirds,,,,15742582.504066449,1.1,103.86,151575.0289241907,1.3181419546097568
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Fila,,,,4731226.294987812,0.3305905446671322,84.13,56237.088969307166,0.489054608148155
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Merrell,,,,4372221.9928898895,0.3055054144348017,115.65,37805.63763847721,0.3287691742217928
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Salomon,,,,4152697.901196474,0.2901663491448227,123.37,33660.51634268034,0.2927219550609842
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,La Sportiva,,,,3945974.427212162,0.2757217164853461,165.55,23835.54471284906,0.20728105229455
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Reebok,,,,3893061.122263292,0.2720244428373456,109.31,35614.86709599572,0.3097175759112801
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Mizuno,,,,3718942.536422676,0.2598580499106956,139.69,26622.82580301149,0.231520085401191
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Keds,,,,3623755.204897137,0.2532069134373091,61.23,59182.675239215045,0.5146703106213503
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Anta Sports,,,,3361506.3113322468,0.2348824877691023,126.77,26516.5757776465,0.2305961032841763
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Timberland,,,,3302546.8978598327,0.2307627472625557,141.51,23337.90472659058,0.2029534255816645
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,The North Face,,,,2956746.721934657,0.2066002444826313,140.37,21063.950430538272,0.1831784363781937
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Champion,,,,2737926.826806885,0.1913103843482872,87.99,31116.340797896184,0.2705970407576565
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Diadora,,,,2668774.405291037,0.1864784157911725,119.74,22288.077545440432,0.1938238132544532
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Lululemon,,,,2449405.152165154,0.1711501697187037,143.32,17090.462965148996,0.1486237965313813
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Wilson Sporting Goods,,,,2414867.789683457,0.1687368999314848,132.03,18290.296066677707,0.1590579053742405
