recorded_time,agg_level,product_type,country,year,quarter,month,brand,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Diadora,22073723.037871085,0.1511898838210348,,184865.89749393496,0.1592953216676639
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Salomon,20953168.84168814,0.1435148550800557,,170322.45650866788,0.1467635235301582
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Anta Sports,19991285.648688164,0.1369266140321106,,158140.75183352936,0.1362667872959897
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Lululemon,18812204.226428896,0.1288507138796499,,131624.84927508,0.1134185536054292
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Wilson Sporting Goods,16307836.3065212,0.1116975089487753,,123857.62769991413,0.1067256909625469
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,VEJA,16182072.105199154,0.1108361103095832,,112334.14331859384,0.0967961302586051
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Athletic Propulsion Labs,15158234.213744482,0.1038235220119484,,97427.22781366992,0.0839511332493138
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Champion,15126700.227461943,0.1036075358045338,,172399.72605110984,0.1485534659935301
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,AND1,14759693.78927939,0.101093793077256,,186834.5508139128,0.1609916716603296
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Li-Ning,13395644.423482042,0.0917509892019317,,111066.59097769498,0.0957039052424649
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Macbeth Footwear,13088733.6583695,0.0896488606737636,,113709.47298735502,0.09798122488641
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,K-Swiss,10846502.773677211,0.0742911148882,,95925.24565192734,0.082656904649895
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,British Knights,9909174.1195244,0.0678710556131808,,114708.65796116632,0.0988422030006346
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,KangaROOs,9885360.291428324,0.0677079472015638,,83568.43420904547,0.0720092823449476
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Spira,9615510.822081044,0.0658596631649386,,78161.80150011982,0.0673504928754865
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Cariuma,9447968.550783563,0.0647121133615312,,78977.04241875793,0.0680529700015089
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Craft,8507306.80626481,0.0582692247004438,,68398.98985172663,0.0589380693674534
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Heelys,6248787.600152009,0.0427999150695342,,89137.99538356555,0.0768084640808436
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Kappa,5953159.758709177,0.0407750668404738,,50527.23217705808,0.0435383259526558
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Topo Athletic,5769257.920500917,0.0395154652089103,,41959.31606395706,0.0361555205149857
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Autry,4367361.544270508,0.0299134352347295,,40233.965736360326,0.0346688199436543
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Altra Running,3565904.6164586367,0.0244240042223194,,23430.008672216794,0.0201891793928048
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Arc'teryx,2205947.7953628195,0.0151092314750878,,13436.177194323323,0.0115776906242195
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Xero Shoes,1517556.9696193037,0.0103942258193102,,11335.52175384622,0.0097675969907266
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Lacoste,733991.8673748412,0.0050273415573619,,5901.315590364158,0.0050850480157396
2025-01-14,product_type.country.year,athletic_footwear,USA,2024,,,,15000000000.000008,100.0,,118475196.02359532,100.0
2025-01-14,product_type.country.year.quarter,athletic_footwear,USA,2024,Q1,,,3690840254.698741,24.605601697991595,,29061853.866837543,24.52990570367965
2025-01-14,product_type.country.year.quarter,athletic_footwear,USA,2024,Q2,,,3565616412.4786,23.770776083190658,,26395574.12411936,22.279409538906737
2025-01-14,product_type.country.year.quarter,athletic_footwear,USA,2024,Q3,,,3634381366.46168,24.229209109744527,,26874948.89950673,22.68402990796011
2025-01-14,product_type.country.year.quarter,athletic_footwear,USA,2024,Q4,,,4109161966.360986,27.39441310907324,,36142819.133131705,30.50665484945352
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q1,January,,1409780802.2309897,9.398538681539923,,10435460.038775802,8.808139078071237
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q1,February,,1155135141.6846876,7.70090094456458,,9605055.712342136,8.107229221574116
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q1,March,,1125924310.7830634,7.506162071887086,,9021338.115719607,7.614537404034287
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q2,April,,1311182564.28867,8.741217095257795,,9455159.704351231,7.980708217159782
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q2,May,,1179934225.741721,7.866228171611469,,8911038.977279168,7.521438475193119
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q2,June,,1074499622.4482093,7.163330816321392,,8029375.442488953,6.7772628465538345
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q3,July,,1416226047.3272634,9.441506982181751,,10570778.938981123,8.922356150291462
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q3,August,,976642965.8075238,6.510953105383489,,7042737.95834914,5.94448306035849
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q3,September,,1241512353.3268936,8.276749022179287,,9261432.002176467,7.817190697310157
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q4,October,,1228578922.9849377,8.190526153232913,,9154771.246977616,7.727162776885692
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q4,November,,1220491425.4496782,8.136609502997851,,10888011.09636265,9.190118659262833
2025-01-14,product_type.country.year.quarter.month,athletic_footwear,USA,2024,Q4,December,,1660091617.9263709,11.067277452842466,,16100036.78979144,13.589373413304994
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Nike,324249584.5131276,23.000000000000007,148.08,2189691.9537623418,20.98318565377993
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Skechers,138158518.61863697,9.800000000000002,112.76,1225244.045926188,11.741159866201004
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Jordan Brand,127021250.28101216,9.010000000000003,176.69,718893.2609712613,6.888946517930375
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Hoka One One,101504217.76063123,7.200000000000002,163.66,620213.9665198048,5.943331335803409
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Under Armour,96851941.113269,6.870000000000003,140.28,690418.7418966993,6.616083424508933
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Adidas,85996628.93609038,6.100000000000002,163.18,527004.7121956758,5.050133968578729
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Asics,84586848.13385938,6.000000000000002,132.49,638439.4907831487,6.117981271653117
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,New Balance,75423272.91935794,5.350000000000001,126.89,594398.8724041133,5.695952743774227
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Puma,70489040.11154948,5.000000000000002,131.03,537961.078467141,5.155125662579319
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Saucony,70489040.11154948,5.000000000000002,143.69,490563.2967607313,4.700926408015644
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Converse,49342328.07808465,3.5000000000000018,75.34,654928.6976119544,6.275992578941302
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Brooks Sports,49342328.07808464,3.500000000000001,138.66,355851.20494796365,3.410019334324517
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,On,49342328.07808464,3.500000000000001,158.79,310739.5180936119,2.977727066549768
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Vans,23966273.637926824,1.7000000000000004,68.44,350179.3342771307,3.355667435608433
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Allbirds,14097808.022309896,1.0000000000000002,111.55,126381.0669861936,1.211073268610969
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Reebok,3262347.921753854,0.2314081676095434,117.39,27790.67997064361,0.2663100607676111
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Salomon,3062698.9670350854,0.2172464657050472,132.49,23116.453823194846,0.2215183014193849
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Merrell,2837097.934857844,0.201243904752293,124.21,22841.139480378744,0.2188800435774393
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Fila,2756269.396784988,0.1955104930087833,90.36,30503.202708997207,0.2923033828470832
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,La Sportiva,2445769.4764706613,0.1734857981184175,177.79,13756.507545253737,0.1318246392026578
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Mizuno,2335522.588784939,0.1656656541987914,150.03,15567.037184462702,0.1491744218905455
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Timberland,2292229.5193909537,0.162594746343792,151.97,15083.434358037466,0.1445401956597107
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Keds,2192372.1559057767,0.1555115626795549,65.76,33338.992638469834,0.3194779388219561
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,The North Face,2182124.688519489,0.1547846789420213,150.76,14474.162168476318,0.1387017162127363
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Champion,2117973.030969277,0.1502342085817574,94.5,22412.413026129914,0.2147716817739752
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Diadora,1875553.0817769049,0.1330386311693865,128.59,14585.528281957422,0.1397689055179255
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Wilson Sporting Goods,1735375.0290663636,0.1230953795313511,141.8,12238.187793133731,0.1172750194783881
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Lululemon,1665198.5415644702,0.1181175498296813,153.92,10818.59759332426,0.1036714965427955
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Li-Ning,1631514.9373828375,0.115728270295705,129.89,12560.743224134558,0.120365975026129
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Anta Sports,1509303.8976455743,0.1070594730228337,136.14,11086.410295619027,0.1062378683299484
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Athletic Propulsion Labs,1468240.056394568,0.1041466910367247,167.56,8762.473480511864,0.0839682529371249
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Macbeth Footwear,1417577.691593394,0.1005530568546589,123.97,11434.84465268528,0.1095768141528594
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,K-Swiss,1402270.659563185,0.0994672829523625,121.77,11515.731785851893,0.1103519321914131
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,AND1,1400550.9969644689,0.0993453021028578,85.08,16461.57730329653,0.1577465415240827
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,VEJA,1372287.414404246,0.0973404810331216,155.14,8845.477725952342,0.0847636586512195
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,British Knights,1285980.20772157,0.0912184508177793,93.04,13821.799309131233,0.1324503113209438
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Spira,1046584.4458564576,0.0742373881244679,132.49,7899.346711876047,0.0756971583669897
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,KangaROOs,1012067.5726594236,0.0717890023085729,127.39,7944.639082027032,0.0761311820706184
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Cariuma,969234.0571317772,0.0687506919939579,128.84,7522.77287435406,0.072088560028989
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Craft,676183.2066787442,0.0479637122032502,133.95,5048.026925559868,0.0483737842586962
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Heelys,632040.7345320071,0.0448325536517306,75.5,8371.400457377578,0.0802207130904756
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Kappa,623545.2844065905,0.0442299457773737,126.89,4914.061662909532,0.0470900338331994
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Topo Athletic,470728.23855689407,0.0333901722744389,148.08,3178.877894090316,0.0304622688628802
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Autry,367835.0850224571,0.0260916508751115,116.9,3146.5789993366734,0.0301527578817292
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Altra Running,349189.8596447723,0.0247690888606353,163.91,2130.37556979301,0.020414773875584
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Arc'teryx,236753.89532676275,0.0167936671397495,176.82,1338.9542773824385,0.0128308121770117
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Xero Shoes,192605.3155139508,0.0136620753530727,144.18,1335.867079442022,0.0128012284506695
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,January,Lacoste,94367.94753466795,0.0066938028511474,133.95,704.5012880527656,0.0067510323975655
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,February,Nike,265681082.58747825,23.000000000000007,131.82,2015483.8612310595,20.98357283488984
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,February,Skechers,113203243.8850994,9.8,100.38,1127747.0002500438,11.741181248963828
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,February,Jordan Brand,104077676.26579036,9.010000000000002,157.3,661650.8344932636,6.888568419682013
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,February,Hoka One One,83169730.20129752,7.200000000000001,145.7,570828.6218345746,5.943001674639755
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,February,Under Armour,79357784.23373805,6.870000000000001,124.88,635472.3273041163,6.616019170899325
2025-01-14,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q1,February,Adidas,70463243.64276597,6.100000000000002,145.26,485083.5993581576,5.050294489545161
